,site_name,date,time_created,time_updated,id,doi,date_accessed,instrument,type,units,surveyors,latitude,longitude,northing,easting,elevation,utm_zone,geom,time,depth,site_id,bottom_depth,comments,sample_a,sample_b,sample_c,value,veg_class,depth_class,...
778,Grand Mesa,2020-02-11,2021-06-01 18:41:38.157316+00:00,,10439,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03210139060046,-108.187309081564,4324104.0,743466.0,,12,POINT (743466 4324104),15:00:00-06:00,0.0,2N21,,,,,,-0.8,treeless,medium,
779,Grand Mesa,2020-02-10,2021-06-01 18:41:38.527841+00:00,,10577,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03100485505445,-108.16621500772312,4324039.0,745296.0,,12,POINT (745296 4324039),12:30:00-06:00,100.0,9N39,,,,,,-7.4,dense,deep,
780,Grand Mesa,2020-02-10,2021-06-01 18:41:38.529307+00:00,,10578,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03100485505445,-108.16621500772312,4324039.0,745296.0,,12,POINT (745296 4324039),12:30:00-06:00,90.0,9N39,,,,,,-5.8,dense,deep,
781,Grand Mesa,2020-02-10,2021-06-01 18:41:38.530583+00:00,,10579,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03100485505445,-108.16621500772312,4324039.0,745296.0,,12,POINT (745296 4324039),12:30:00-06:00,80.0,9N39,,,,,,-5.0,dense,deep,
782,Grand Mesa,2020-02-10,2021-06-01 18:41:38.531901+00:00,,10580,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03100485505445,-108.16621500772312,4324039.0,745296.0,,12,POINT (745296 4324039),12:30:00-06:00,70.0,9N39,,,,,,-4.5,dense,deep,
783,Grand Mesa,2020-02-10,2021-06-01 18:41:38.533311+00:00,,10581,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03100485505445,-108.16621500772312,4324039.0,745296.0,,12,POINT (745296 4324039),12:30:00-06:00,60.0,9N39,,,,,,-3.8,dense,deep,
784,Grand Mesa,2020-02-10,2021-06-01 18:41:38.534681+00:00,,10582,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03100485505445,-108.16621500772312,4324039.0,745296.0,,12,POINT (745296 4324039),12:30:00-06:00,50.0,9N39,,,,,,-3.4,dense,deep,
785,Grand Mesa,2020-02-10,2021-06-01 18:41:38.536255+00:00,,10583,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03100485505445,-108.16621500772312,4324039.0,745296.0,,12,POINT (745296 4324039),12:30:00-06:00,40.0,9N39,,,,,,-2.8,dense,deep,
786,Grand Mesa,2020-02-10,2021-06-01 18:41:38.537630+00:00,,10584,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03100485505445,-108.16621500772312,4324039.0,745296.0,,12,POINT (745296 4324039),12:30:00-06:00,30.0,9N39,,,,,,-2.3,dense,deep,
787,Grand Mesa,2020-02-10,2021-06-01 18:41:38.539028+00:00,,10585,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03100485505445,-108.16621500772312,4324039.0,745296.0,,12,POINT (745296 4324039),12:30:00-06:00,20.0,9N39,,,,,,-1.8,dense,deep,
788,Grand Mesa,2020-02-10,2021-06-01 18:41:38.540576+00:00,,10586,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03100485505445,-108.16621500772312,4324039.0,745296.0,,12,POINT (745296 4324039),12:30:00-06:00,10.0,9N39,,,,,,-1.3,dense,deep,
789,Grand Mesa,2020-02-10,2021-06-01 18:41:38.542203+00:00,,10587,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03100485505445,-108.16621500772312,4324039.0,745296.0,,12,POINT (745296 4324039),12:30:00-06:00,0.0,9N39,,,,,,-0.3,dense,deep,
790,Grand Mesa,2020-01-28,2021-06-01 18:41:39.011164+00:00,,10747,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03595612650298,-108.20975076512158,4324472.0,741510.0,,12,POINT (741510 4324472),13:20:00-06:00,92.0,1N6,,,,,,-9.9,treeless,shallow,
791,Grand Mesa,2020-01-28,2021-06-01 18:41:39.012492+00:00,,10748,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03595612650298,-108.20975076512158,4324472.0,741510.0,,12,POINT (741510 4324472),13:20:00-06:00,90.0,1N6,,,,,,-10.3,treeless,shallow,
792,Grand Mesa,2020-01-28,2021-06-01 18:41:39.013840+00:00,,10749,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03595612650298,-108.20975076512158,4324472.0,741510.0,,12,POINT (741510 4324472),13:20:00-06:00,80.0,1N6,,,,,,-10.6,treeless,shallow,
793,Grand Mesa,2020-01-28,2021-06-01 18:41:39.015146+00:00,,10750,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03595612650298,-108.20975076512158,4324472.0,741510.0,,12,POINT (741510 4324472),13:20:00-06:00,70.0,1N6,,,,,,-7.6,treeless,shallow,
794,Grand Mesa,2020-01-28,2021-06-01 18:41:39.016494+00:00,,10751,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03595612650298,-108.20975076512158,4324472.0,741510.0,,12,POINT (741510 4324472),13:20:00-06:00,60.0,1N6,,,,,,-5.2,treeless,shallow,
795,Grand Mesa,2020-01-28,2021-06-01 18:41:39.017914+00:00,,10752,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03595612650298,-108.20975076512158,4324472.0,741510.0,,12,POINT (741510 4324472),13:20:00-06:00,50.0,1N6,,,,,,-3.8,treeless,shallow,
796,Grand Mesa,2020-01-28,2021-06-01 18:41:39.019240+00:00,,10753,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03595612650298,-108.20975076512158,4324472.0,741510.0,,12,POINT (741510 4324472),13:20:00-06:00,40.0,1N6,,,,,,-3.0,treeless,shallow,
797,Grand Mesa,2020-01-28,2021-06-01 18:41:39.020679+00:00,,10754,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03595612650298,-108.20975076512158,4324472.0,741510.0,,12,POINT (741510 4324472),13:20:00-06:00,30.0,1N6,,,,,,-2.2,treeless,shallow,
798,Grand Mesa,2020-01-28,2021-06-01 18:41:39.022134+00:00,,10755,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03595612650298,-108.20975076512158,4324472.0,741510.0,,12,POINT (741510 4324472),13:20:00-06:00,20.0,1N6,,,,,,-1.8,treeless,shallow,
799,Grand Mesa,2020-01-28,2021-06-01 18:41:39.023535+00:00,,10756,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03595612650298,-108.20975076512158,4324472.0,741510.0,,12,POINT (741510 4324472),13:20:00-06:00,10.0,1N6,,,,,,-1.2,treeless,shallow,
800,Grand Mesa,2020-01-28,2021-06-01 18:41:39.024910+00:00,,10757,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03595612650298,-108.20975076512158,4324472.0,741510.0,,12,POINT (741510 4324472),13:20:00-06:00,0.0,1N6,,,,,,-0.4,treeless,shallow,
801,Grand Mesa,2020-01-31,2021-06-01 18:41:39.116624+00:00,,10788,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02508185121065,-108.16975487568831,4323372.0,745010.0,,12,POINT (745010 4323372),09:15:00-06:00,103.0,9C28,,,,,,-11.4,dense,deep,
802,Grand Mesa,2020-01-31,2021-06-01 18:41:39.117962+00:00,,10789,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02508185121065,-108.16975487568831,4323372.0,745010.0,,12,POINT (745010 4323372),09:15:00-06:00,100.0,9C28,,,,,,-14.0,dense,deep,
803,Grand Mesa,2020-01-31,2021-06-01 18:41:39.119485+00:00,,10790,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02508185121065,-108.16975487568831,4323372.0,745010.0,,12,POINT (745010 4323372),09:15:00-06:00,90.0,9C28,,,,,,-10.7,dense,deep,
804,Grand Mesa,2020-01-31,2021-06-01 18:41:39.120822+00:00,,10791,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02508185121065,-108.16975487568831,4323372.0,745010.0,,12,POINT (745010 4323372),09:15:00-06:00,80.0,9C28,,,,,,-7.1,dense,deep,
805,Grand Mesa,2020-01-31,2021-06-01 18:41:39.122146+00:00,,10792,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02508185121065,-108.16975487568831,4323372.0,745010.0,,12,POINT (745010 4323372),09:15:00-06:00,70.0,9C28,,,,,,-5.5,dense,deep,
806,Grand Mesa,2020-01-31,2021-06-01 18:41:39.123532+00:00,,10793,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02508185121065,-108.16975487568831,4323372.0,745010.0,,12,POINT (745010 4323372),09:15:00-06:00,60.0,9C28,,,,,,-4.6,dense,deep,
807,Grand Mesa,2020-01-31,2021-06-01 18:41:39.124811+00:00,,10794,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02508185121065,-108.16975487568831,4323372.0,745010.0,,12,POINT (745010 4323372),09:15:00-06:00,50.0,9C28,,,,,,-3.5,dense,deep,
808,Grand Mesa,2020-01-31,2021-06-01 18:41:39.126138+00:00,,10795,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02508185121065,-108.16975487568831,4323372.0,745010.0,,12,POINT (745010 4323372),09:15:00-06:00,40.0,9C28,,,,,,-2.8,dense,deep,
809,Grand Mesa,2020-01-31,2021-06-01 18:41:39.127485+00:00,,10796,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02508185121065,-108.16975487568831,4323372.0,745010.0,,12,POINT (745010 4323372),09:15:00-06:00,30.0,9C28,,,,,,-2.2,dense,deep,
810,Grand Mesa,2020-01-31,2021-06-01 18:41:39.128761+00:00,,10797,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02508185121065,-108.16975487568831,4323372.0,745010.0,,12,POINT (745010 4323372),09:15:00-06:00,20.0,9C28,,,,,,-1.8,dense,deep,
811,Grand Mesa,2020-01-31,2021-06-01 18:41:39.130197+00:00,,10798,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02508185121065,-108.16975487568831,4323372.0,745010.0,,12,POINT (745010 4323372),09:15:00-06:00,10.0,9C28,,,,,,-1.5,dense,deep,
812,Grand Mesa,2020-01-31,2021-06-01 18:41:39.131912+00:00,,10799,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02508185121065,-108.16975487568831,4323372.0,745010.0,,12,POINT (745010 4323372),09:15:00-06:00,0.0,9C28,,,,,,-1.0,dense,deep,
813,Grand Mesa,2020-01-30,2021-06-01 18:41:39.146737+00:00,,10800,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03314310418068,-108.17785373511889,4324245.0,744281.0,,12,POINT (744281 4324245),11:15:00-06:00,120.0,9N29,,,,,,-7.9,dense,deep,
814,Grand Mesa,2020-01-30,2021-06-01 18:41:39.148242+00:00,,10801,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03314310418068,-108.17785373511889,4324245.0,744281.0,,12,POINT (744281 4324245),11:15:00-06:00,110.0,9N29,,,,,,-12.5,dense,deep,
815,Grand Mesa,2020-01-30,2021-06-01 18:41:39.149609+00:00,,10802,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03314310418068,-108.17785373511889,4324245.0,744281.0,,12,POINT (744281 4324245),11:15:00-06:00,100.0,9N29,,,,,,-10.6,dense,deep,
816,Grand Mesa,2020-01-30,2021-06-01 18:41:39.151041+00:00,,10803,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03314310418068,-108.17785373511889,4324245.0,744281.0,,12,POINT (744281 4324245),11:15:00-06:00,90.0,9N29,,,,,,-6.4,dense,deep,
817,Grand Mesa,2020-01-30,2021-06-01 18:41:39.152491+00:00,,10804,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03314310418068,-108.17785373511889,4324245.0,744281.0,,12,POINT (744281 4324245),11:15:00-06:00,80.0,9N29,,,,,,-5.2,dense,deep,
818,Grand Mesa,2020-01-30,2021-06-01 18:41:39.154074+00:00,,10805,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03314310418068,-108.17785373511889,4324245.0,744281.0,,12,POINT (744281 4324245),11:15:00-06:00,70.0,9N29,,,,,,-4.2,dense,deep,
819,Grand Mesa,2020-01-30,2021-06-01 18:41:39.155338+00:00,,10806,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03314310418068,-108.17785373511889,4324245.0,744281.0,,12,POINT (744281 4324245),11:15:00-06:00,60.0,9N29,,,,,,-3.6,dense,deep,
820,Grand Mesa,2020-01-30,2021-06-01 18:41:39.157142+00:00,,10807,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03314310418068,-108.17785373511889,4324245.0,744281.0,,12,POINT (744281 4324245),11:15:00-06:00,50.0,9N29,,,,,,-3.1,dense,deep,
821,Grand Mesa,2020-01-30,2021-06-01 18:41:39.158587+00:00,,10808,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03314310418068,-108.17785373511889,4324245.0,744281.0,,12,POINT (744281 4324245),11:15:00-06:00,40.0,9N29,,,,,,-2.6,dense,deep,
822,Grand Mesa,2020-01-30,2021-06-01 18:41:39.159926+00:00,,10809,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03314310418068,-108.17785373511889,4324245.0,744281.0,,12,POINT (744281 4324245),11:15:00-06:00,30.0,9N29,,,,,,-2.1,dense,deep,
823,Grand Mesa,2020-01-30,2021-06-01 18:41:39.161315+00:00,,10810,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03314310418068,-108.17785373511889,4324245.0,744281.0,,12,POINT (744281 4324245),11:15:00-06:00,20.0,9N29,,,,,,-1.8,dense,deep,
824,Grand Mesa,2020-01-30,2021-06-01 18:41:39.162653+00:00,,10811,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03314310418068,-108.17785373511889,4324245.0,744281.0,,12,POINT (744281 4324245),11:15:00-06:00,10.0,9N29,,,,,,-1.2,dense,deep,
825,Grand Mesa,2020-01-30,2021-06-01 18:41:39.163988+00:00,,10812,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03314310418068,-108.17785373511889,4324245.0,744281.0,,12,POINT (744281 4324245),11:15:00-06:00,0.0,9N29,,,,,,-0.6,dense,deep,
826,Grand Mesa,2020-02-09,2021-06-01 18:41:39.312502+00:00,,10860,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02807965548042,-108.17560663402772,4323689.0,744493.0,,12,POINT (744493 4323689),09:00:00-06:00,87.0,9C23,,,,,,-6.8,dense,deep,
827,Grand Mesa,2020-02-09,2021-06-01 18:41:39.313996+00:00,,10861,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02807965548042,-108.17560663402772,4323689.0,744493.0,,12,POINT (744493 4323689),09:00:00-06:00,80.0,9C23,,,,,,-6.9,dense,deep,
828,Grand Mesa,2020-02-09,2021-06-01 18:41:39.315572+00:00,,10862,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02807965548042,-108.17560663402772,4323689.0,744493.0,,12,POINT (744493 4323689),09:00:00-06:00,70.0,9C23,,,,,,-5.8,dense,deep,
829,Grand Mesa,2020-02-09,2021-06-01 18:41:39.316995+00:00,,10863,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02807965548042,-108.17560663402772,4323689.0,744493.0,,12,POINT (744493 4323689),09:00:00-06:00,60.0,9C23,,,,,,-5.0,dense,deep,
830,Grand Mesa,2020-02-09,2021-06-01 18:41:39.318253+00:00,,10864,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02807965548042,-108.17560663402772,4323689.0,744493.0,,12,POINT (744493 4323689),09:00:00-06:00,50.0,9C23,,,,,,-4.5,dense,deep,
831,Grand Mesa,2020-02-09,2021-06-01 18:41:39.319658+00:00,,10865,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02807965548042,-108.17560663402772,4323689.0,744493.0,,12,POINT (744493 4323689),09:00:00-06:00,40.0,9C23,,,,,,-3.8,dense,deep,
832,Grand Mesa,2020-02-09,2021-06-01 18:41:39.321099+00:00,,10866,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02807965548042,-108.17560663402772,4323689.0,744493.0,,12,POINT (744493 4323689),09:00:00-06:00,30.0,9C23,,,,,,-3.4,dense,deep,
833,Grand Mesa,2020-02-09,2021-06-01 18:41:39.322524+00:00,,10867,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02807965548042,-108.17560663402772,4323689.0,744493.0,,12,POINT (744493 4323689),09:00:00-06:00,20.0,9C23,,,,,,-2.9,dense,deep,
834,Grand Mesa,2020-02-09,2021-06-01 18:41:39.324004+00:00,,10868,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02807965548042,-108.17560663402772,4323689.0,744493.0,,12,POINT (744493 4323689),09:00:00-06:00,10.0,9C23,,,,,,-2.3,dense,deep,
835,Grand Mesa,2020-02-09,2021-06-01 18:41:39.325484+00:00,,10869,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02807965548042,-108.17560663402772,4323689.0,744493.0,,12,POINT (744493 4323689),09:00:00-06:00,0.0,9C23,,,,,,-1.5,dense,deep,
836,Grand Mesa,2020-02-11,2021-06-01 18:41:39.339630+00:00,,10870,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02189197421448,-108.19769242773901,4322943.0,742602.0,,12,POINT (742602 4322943),11:25:00-06:00,89.0,2S6,,,,,,-10.42,treeless,medium,
837,Grand Mesa,2020-02-11,2021-06-01 18:41:39.340961+00:00,,10871,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02189197421448,-108.19769242773901,4322943.0,742602.0,,12,POINT (742602 4322943),11:25:00-06:00,80.0,2S6,,,,,,-11.2,treeless,medium,
838,Grand Mesa,2020-02-11,2021-06-01 18:41:39.342280+00:00,,10872,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02189197421448,-108.19769242773901,4322943.0,742602.0,,12,POINT (742602 4322943),11:25:00-06:00,70.0,2S6,,,,,,-9.1,treeless,medium,
839,Grand Mesa,2020-02-11,2021-06-01 18:41:39.343769+00:00,,10873,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02189197421448,-108.19769242773901,4322943.0,742602.0,,12,POINT (742602 4322943),11:25:00-06:00,60.0,2S6,,,,,,-5.8,treeless,medium,
840,Grand Mesa,2020-02-11,2021-06-01 18:41:39.345129+00:00,,10874,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02189197421448,-108.19769242773901,4322943.0,742602.0,,12,POINT (742602 4322943),11:25:00-06:00,50.0,2S6,,,,,,-3.8,treeless,medium,
841,Grand Mesa,2020-02-11,2021-06-01 18:41:39.346605+00:00,,10875,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02189197421448,-108.19769242773901,4322943.0,742602.0,,12,POINT (742602 4322943),11:25:00-06:00,40.0,2S6,,,,,,-2.8,treeless,medium,
842,Grand Mesa,2020-02-11,2021-06-01 18:41:39.347924+00:00,,10876,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02189197421448,-108.19769242773901,4322943.0,742602.0,,12,POINT (742602 4322943),11:25:00-06:00,30.0,2S6,,,,,,-2.2,treeless,medium,
843,Grand Mesa,2020-02-11,2021-06-01 18:41:39.349421+00:00,,10877,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02189197421448,-108.19769242773901,4322943.0,742602.0,,12,POINT (742602 4322943),11:25:00-06:00,20.0,2S6,,,,,,-1.6,treeless,medium,
844,Grand Mesa,2020-02-11,2021-06-01 18:41:39.350691+00:00,,10878,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02189197421448,-108.19769242773901,4322943.0,742602.0,,12,POINT (742602 4322943),11:25:00-06:00,10.0,2S6,,,,,,-1.0,treeless,medium,
845,Grand Mesa,2020-02-11,2021-06-01 18:41:39.352008+00:00,,10879,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02189197421448,-108.19769242773901,4322943.0,742602.0,,12,POINT (742602 4322943),11:25:00-06:00,0.0,2S6,,,,,,-0.3,treeless,medium,
846,Grand Mesa,2020-01-28,2021-06-01 18:41:39.365966+00:00,,10880,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02956303496337,-108.13744308331366,4323957.0,747792.0,,12,POINT (747792 4323957),12:49:00-06:00,70.0,7N57,,,,,,-7.1,dense,shallow,
847,Grand Mesa,2020-01-28,2021-06-01 18:41:39.367430+00:00,,10881,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02956303496337,-108.13744308331366,4323957.0,747792.0,,12,POINT (747792 4323957),12:49:00-06:00,60.0,7N57,,,,,,-7.8,dense,shallow,
848,Grand Mesa,2020-01-28,2021-06-01 18:41:39.368866+00:00,,10882,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02956303496337,-108.13744308331366,4323957.0,747792.0,,12,POINT (747792 4323957),12:49:00-06:00,50.0,7N57,,,,,,-6.2,dense,shallow,
849,Grand Mesa,2020-01-28,2021-06-01 18:41:39.370545+00:00,,10883,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02956303496337,-108.13744308331366,4323957.0,747792.0,,12,POINT (747792 4323957),12:49:00-06:00,40.0,7N57,,,,,,-4.3,dense,shallow,
850,Grand Mesa,2020-01-28,2021-06-01 18:41:39.372182+00:00,,10884,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02956303496337,-108.13744308331366,4323957.0,747792.0,,12,POINT (747792 4323957),12:49:00-06:00,30.0,7N57,,,,,,-3.5,dense,shallow,
851,Grand Mesa,2020-01-28,2021-06-01 18:41:39.373720+00:00,,10885,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02956303496337,-108.13744308331366,4323957.0,747792.0,,12,POINT (747792 4323957),12:49:00-06:00,20.0,7N57,,,,,,-2.8,dense,shallow,
852,Grand Mesa,2020-01-28,2021-06-01 18:41:39.375125+00:00,,10886,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02956303496337,-108.13744308331366,4323957.0,747792.0,,12,POINT (747792 4323957),12:49:00-06:00,10.0,7N57,,,,,,-2.3,dense,shallow,
853,Grand Mesa,2020-01-28,2021-06-01 18:41:39.376606+00:00,,10887,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.02956303496337,-108.13744308331366,4323957.0,747792.0,,12,POINT (747792 4323957),12:49:00-06:00,0.0,7N57,,,,,,-2.0,dense,shallow,
854,Grand Mesa,2020-02-06,2021-06-01 18:41:39.680217+00:00,,10993,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030081913576225,-108.17124167361115,4323923.0,744864.0,,12,POINT (744864 4323923),10:30:00-06:00,83.0,8N33,,,,,,-8.2,dense,medium,
855,Grand Mesa,2020-02-06,2021-06-01 18:41:39.681556+00:00,,10994,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030081913576225,-108.17124167361115,4323923.0,744864.0,,12,POINT (744864 4323923),10:30:00-06:00,80.0,8N33,,,,,,-10.0,dense,medium,
856,Grand Mesa,2020-02-06,2021-06-01 18:41:39.682844+00:00,,10995,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030081913576225,-108.17124167361115,4323923.0,744864.0,,12,POINT (744864 4323923),10:30:00-06:00,70.0,8N33,,,,,,-10.3,dense,medium,
857,Grand Mesa,2020-02-06,2021-06-01 18:41:39.684081+00:00,,10996,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030081913576225,-108.17124167361115,4323923.0,744864.0,,12,POINT (744864 4323923),10:30:00-06:00,60.0,8N33,,,,,,-9.4,dense,medium,
858,Grand Mesa,2020-02-06,2021-06-01 18:41:39.685419+00:00,,10997,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030081913576225,-108.17124167361115,4323923.0,744864.0,,12,POINT (744864 4323923),10:30:00-06:00,50.0,8N33,,,,,,-7.5,dense,medium,
859,Grand Mesa,2020-02-06,2021-06-01 18:41:39.686728+00:00,,10998,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030081913576225,-108.17124167361115,4323923.0,744864.0,,12,POINT (744864 4323923),10:30:00-06:00,40.0,8N33,,,,,,-5.8,dense,medium,
860,Grand Mesa,2020-02-06,2021-06-01 18:41:39.687974+00:00,,10999,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030081913576225,-108.17124167361115,4323923.0,744864.0,,12,POINT (744864 4323923),10:30:00-06:00,30.0,8N33,,,,,,-4.4,dense,medium,
861,Grand Mesa,2020-02-06,2021-06-01 18:41:39.689326+00:00,,11000,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030081913576225,-108.17124167361115,4323923.0,744864.0,,12,POINT (744864 4323923),10:30:00-06:00,20.0,8N33,,,,,,-3.3,dense,medium,
862,Grand Mesa,2020-02-06,2021-06-01 18:41:39.690748+00:00,,11001,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030081913576225,-108.17124167361115,4323923.0,744864.0,,12,POINT (744864 4323923),10:30:00-06:00,10.0,8N33,,,,,,-2.1,dense,medium,
863,Grand Mesa,2020-02-06,2021-06-01 18:41:39.692082+00:00,,11002,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030081913576225,-108.17124167361115,4323923.0,744864.0,,12,POINT (744864 4323923),10:30:00-06:00,0.0,8N33,,,,,,-1.2,dense,medium,
864,Grand Mesa,2020-01-29,2021-06-01 18:41:39.899817+00:00,,11083,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01911250109865,-108.19862218892403,4322632.0,742531.0,,12,POINT (742531 4322632),12:10:00-06:00,108.0,3S5,,,,,,-7.3,treeless,deep,
